sitename,classid,koeppen_code,igbp_land_use,plant_functional_type
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
RU-Fyo,ENF,Dfb,Mixed Forests,Evergreen Needleleaf Trees
